KATALOGVERSION_ID	MDC_CODE	BASISDRG_NAME	BASISDRG_CODE
2010	13	Andere rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen oder andere Myomenukleation	N23
2010	13	Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung, ohne komplexe Diagnose oder diagnostische Laparoskopie	N25
2010	13	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N33
2010	13	Große Eingriffe an Darm oder Harnblase bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N34
2010	13	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N38
2010	13	Bösartige Neubildung der weiblichen Geschlechtsorgane	N60
2010	13	Infektion und Entzündung der weiblichen Geschlechtsorgane	N61
2010	13	Menstruationsstörungen und andere Erkrankungen der weiblichen Geschlechtsorgane	N62
2010	14	Kaiserschnitt	O01
2010	14	Vaginale Entbindung mit komplizierender OR-Prozedur, Schwangerschaftsdauer	O02
2010	14	Vaginale Entbindung mit komplizierender OR-Prozedur, Schwangerschaftsdauer	O02
2010	14	Extrauteringravidität	O03
2010	14	Stationäre Aufnahme nach Entbindung oder Abort mit OR-Prozedur	O04
2010	14	Prozeduren in der Schwangerschaft	O05
2010	14	Intrauterine Therapie des Feten	O06
2010	14	Abort mit Dilatation und Kürettage, Aspirationskürettage oder Hysterotomie	O40
2010	14	Vaginale Entbindung	O60
2010	14	Stationäre Aufnahme nach Entbindung oder Abort ohne OR-Prozedur	O61
2010	14	Drohender Abort	O62
2010	14	Abort ohne Dilatation und Kürettage, Aspirationskürettage oder Hysterotomie	O63
2010	14	Frustrane Wehen	O64
2010	14	Andere vorgeburtliche stationäre Aufnahme	O65
2010	15	Neugeborenes, verstorben < 5 Tage nach Aufnahme mit signifikanter OR-Prozedur	P01
2010	15	Kardiothorakale oder Gefäßeingriffe bei Neugeborenen	P02
2010	15	Kardiothorakale oder Gefäßeingriffe bei Neugeborenen	P02
2010	15	Neugeborenes, Aufnahmegewicht 1000 - 1499 g mit signifikanter OR-Prozedur oder Beatmung > 95 Stunden	P03
2010	15	Neugeborenes, Aufnahmegewicht 1500 - 1999 g mit signifikanter OR-Prozedur oder Beatmung > 95 Stunden	P04
2010	15	Neugeborenes, Aufnahmegewicht 2000 - 2499 g mit signifikanter OR-Prozedur oder Beatmung > 95 Stunden	P05
2010	15	Neugeborenes, Aufnahmegewicht > 2499 g mit signifikanter OR-Prozedur oder Beatmung > 95 Stunden	P06
2010	15	Neugeborenes, ver	P60
2010	15	Neugeborenes, Aufnahmegewicht	P61
2010	15	Neugeborenes, Aufnahmegewicht	P62
2010	15	Neugeborenes, Aufnahmegewicht 1000 - 1249 g ohne signifikante OR-Prozedur, ohne Beatmung > 95 Stunden	P63
2010	15	Neugeborenes, Aufnahmegewicht 1250 - 1499 g ohne signifikante OR-Prozedur, ohne Beatmung > 95 Stunden	P64
2010	15	Neugeborenes, Aufnahmegewicht 1500 - 1999 g ohne signifikante OR-Prozedur, ohne Beatmung > 95 Stunden	P65
2010	15	Neugeborenes, Aufnahmegewicht 2000 - 2499 g ohne signifikante OR-Prozedur, ohne Beatmung > 95 St	P66
2010	15	Neugeborene	P67
2010	16	Eingriffe an der Milz	Q01
2010	16	Verschiedene OR-Prozeduren bei Krankheiten des Blutes, der blutbildenden Organe und des Immunsystems	Q02
2010	16	Kleine Eingriffe bei Krankheiten des Blutes, der blutbildenden Organe und des Immunsystems, Alter	Q03
2010	16	Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen	Q60
2010	16	Erkrankungen der Erythrozyten	Q61
2010	17	Lymphom und Leukämie mit großen OR-Prozeduren	R01
2010	17	Große OR-Prozeduren mit äußerst schweren CC, mit komplexer OR-Prozedur bei hämatologischen und soliden Neubildungen	R02
2010	17	Lymphom und Leukämie mit bestimmter OR-Prozedur, mit äußerst schweren CC, oder mit bestimmter OR-Prozedur mit schweren CC oder mit anderen OR-Prozeduren mit äußerst schweren CC, Alter < 16 Jahre	R03
2010	17	Andere hämatologische und solide Neubildungen mit	R04
2010	17	Strahlentherapie bei hämatologischen und soliden Neubildungen, mehr als 9 Bestrahlungen oder bei akuter myeloischer Leukämie, Alter < 19 Jahre oder mit äußerst schweren CC	R05
2010	17	Strahlentherapie bei hämatologischen und soliden Neubildungen, mehr als 9 Bestrahlungen oder bei akuter myeloischer Leukämie, Alter > 18 Jahre, ohne äußerst schwere CC	R06
2010	17	Strahlentherapie bei hämatologischen und soliden Neubildungen, weniger als 10 Bestrahlungen, außer bei akuter myeloischer Leukämie, Alter	R07
2010	17	Lymphom und Leukämie mit	R11
2010	17	Andere hämatologische und solide Neubildungen mit großen OR-Prozeduren	R12
2010	17	Andere hämatologische und solide Neubildungen mit bestimmter OR-Prozedur, ohne äußerst schwere oder schwere CC	R13
2010	17	Andere hämatologische und solide Neubildungen mit anderen OR-Prozeduren ohne äußerst schwere oder schwere CC oder Therapie mit offenen Nukliden bei hämatologischen und soliden Neubildungen, mehr als ein Belegungstag	R14
2010	17	Hochkomplexe Chemotherapie mit operativem Eingriff bei hämatologischen und soliden Neubildungen	R16
2010	17	Intensivmedizinische Komplexbehandlung > 828 Aufwandspunkte bei hämatologischen und soliden Neubildungen	R36
2010	17	Akute myeloische Leukämie	R60
2010	17	Lymphom und nicht akute Leukämie	R61
2010	17	Andere hämatologische und solide Neubildungen	R62
2010	17	Andere akute Leukämie	R63
2010	17	Hämatologische und solide Neubildungen, ein Belegungstag, Alter	R65
2010	18A	HIV-Krankheit mit OR-Prozedur	S01
2010	18A	HIV-Krankheit, ein Belegungstag	S60
2010	18A	Bösartige Neubildung bei HIV-Krankheit	S62
2010	18A	Infektion bei HIV-Krankheit	S63
2010	18A	Andere Erkrankungen bei HIV-Krankheit oder andere HIV-Krankheit	S65
2010	18B	OR-Prozedur bei infektiösen und parasitären Krankheiten	T01
2010	18B	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei infektiösen und parasitären Krankheiten	T36
2010	18B	Sepsis	T60
2010	18B	Sepsis	T60
2010	18B	Postoperative und posttraumatische Infektionen	T61
2010	18B	Fieber unbekannter Ursache	T62
2010	18B	Virale Erkrankungen	T63
2010	18B	Andere infektiöse und parasitäre Krankheiten	T64
2010	18B	Komplexbehandlung bei multiresistenten Erregern bei infektiösen und parasitären Krankheiten	T77
2010	19	Geschlechtsumwandelnde Operation	U01
2010	19	Geriatrische frührehabilitative Komplexbehandlung bei psychischen Krankheiten und Störungen	U40
2010	19	Sozial- und neuropädiatrische und pädiatrisch-psychosomatische Therapie bei psychischen Krankheiten und Störungen	U41
2010	19	Multimodale Schmerztherapie bei psychischen Krankheiten und Störungen	U42
2010	19	Psychosomatische Therapie, Alter < 18 Jahre	U43
2010	19	Psychiatrische Behandlung, ein Belegungstag, Alter	U60
2010	19	Schizophrene, wahnhafte und akut psychotische Störungen	U61
2010	19	Schwere affektive Störungen	U63
2010	19	Angststörungen oder andere affektive und somatoforme Störungen	U64
2010	19	Ess-, Zwangs- und Persönlichkeitsstörungen und akute psychische Reaktionen oder psychische Störungen in der Kindheit	U66
2010	20	Qualifizierter Entzug	V40
2010	20	Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit	V60
2010	20	Drogenintoxikation und -entzug	V61
2010	20	Störungen durch Opioidgebrauch und Opioidabhängigkeit	V63
2010	20	Störungen durch anderen Drogengebrauch und Medikamentenmissbrauch und andere Drogen- und Medikamentenabhängigkeit	V64
2010	21A	Polytrauma mit Beatmung oder Kraniotomie	W01
2010	21A	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen	W02
2010	21A	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen	W02
2010	21A	Polytrauma mit anderen OR-Prozeduren	W04
2010	21A	Frührehabilitation bei Polytrauma mit OR-Prozedur	W05
2010	21A	Intensivmedizinische Komplexbehandlung > 828 Aufwandspunkte bei Polytrauma oder Polytrauma mit Beatmung oder Kraniotomie mit endovaskulärer Implantation von Stent-Prothesen an der Aorta	W36
2010	21A	Frührehabilitation bei Polytrauma	W40
2010	21A	Polytrauma, verstorben < 5 Tage nach Aufnahme	W60
2010	21A	Polytrauma ohne signifikante Eingriffe	W61
2010	21B	Rekonstruktive Operation bei Verletzungen	X01
2010	21B	Rekonstruktive Operation bei Verletzungen	X01
2010	21B	Andere Eingriffe bei Verletzungen der unteren Extremität	X04
2010	21B	Andere Eingriffe bei Verletzungen der Hand	X05
2010	21B	Andere Eingriffe bei anderen Verletzungen	X06
2010	21B	Replantation bei traumatischer Amputation, mit Replantation	X07
2010	21B	Replantation bei traumatischer Amputation, mit Replantation	X07
2010	21B	Mehrzeitige komplexe OR-Prozeduren bei Verletzungen, Vergiftungen und toxischen Wirkungen von Drogen und Medikamenten	X33
2010	21B	Verletzungen und allergische Reaktionen	X60
2010	21B	Vergiftungen / Toxische Wirkungen von Drogen, Medikamenten und anderen Substanzen oder Folgen einer medizinischen Behandlung	X62
2010	21B	Andere Krankheit verursacht durch Verletzung, Vergiftung oder toxische Wirkung	X64
2010	22	Operative Eingriffe oder Beatmung > 95 Stunden bei schweren Verbrennungen	Y01
2010	22	Andere Verbrennungen mit Hauttransplantation	Y02
2010	22	Andere Verbrennungen mit anderen Eingriffen, Alter	Y03
2010	22	Schwere Verbrennungen	Y61
2010	22	Andere Verbrennungen, Alter	Y62
2010	22	Verbrennungen, ein Belegungstag	Y63
2010	23	OR-Prozeduren bei anderen Zuständen, die zur Inanspruchnahme des Gesundheitswesens führen	Z01
2010	23	Leberspende (Lebendspende)	Z02
2010	23	Nierenspende (Lebendspende)	Z03
2010	23	Knochenmarkentnahme bei Eigenspender	Z41
2010	23	Stammzellentnahme bei Fremdspender	Z42
2010	23	Knochenmarkentnahme bei Fremdspender	Z43
2010	23	Multimodale Schmerztherapie bei Faktoren, die den Gesundheitszustand beeinflussen, und anderer Inanspruchnahme des Gesundheitswesens	Z44
2010	23	Andere Faktoren, die den Gesundheitszustand beeinflussen und Nachbehandlung nach abgeschlossener Behandlung	Z64
2010	23	Beschwerden, Symptome, andere Anomalien und Nachbehandlung	Z65
2010	23	Vorbereitung zur Lebendspende	Z66
2011	FE	Ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose	901
2011	FE	Nicht ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose	902
2011	FE	Nicht gruppierbar	960
2011	FE	Unzulässige Hauptdiagnose	961
2011	FE	Unzulässige geburtshilfliche Diagnosekombination	962
2011	FE	Neonatale Diagnose unvereinbar mit Alter oder Gewicht	963
2011	PR	Lebertransplantation	A01
2011	PR	Transplantation von Niere und Pankreas	A02
2011	PR	Lungentransplantation	A03
2011	PR	Knochenmarktransplantation / Stammzelltransfusion, allogen	A04
2011	PR	Herztransplantation	A05
2011	PR	Beatmung > 1799 Stunden mit komplexer OR-Prozedur oder Polytrauma	A06
2011	PR	Beatmung > 999 und < 1800 Stunden	A07
2011	PR	Beatmung > 499 und < 1000 Stunden	A09
2011	PR	Beatmung > 249 und < 500 Stunden	A11
2011	PR	Beatmung > 95 und < 250 Stunden	A13
2011	PR	Knochenmarktransplantation / Stammzelltransfusion, autogen	A15
2011	PR	Transplantation von Darm oder Pankreas	A16
2011	PR	Nierentransplantation	A17
2011	PR	Beatmung > 999 Stunden und Transplantation von Leber, Lunge, Herz und Knochenmark oder Stammzelltransfusion	A18
2011	PR	Korrektureingriff bei Doppelfehlbildung	A22
2011	PR	Intensivmedizinische Komplexbehandlung	A36
2011	PR	Stammzellentnahme bei Eigenspender	A42
2011	PR	Frührehabilitation bei Wachkoma und Locked-in-Syndrom	A43
2011	PR	Versagen und Abstoßung eines Organtransplantates	A60
2011	PR	Versagen und Abstoßung eines Transplantates hämatopoetischer Zellen	A61
2011	PR	Evaluierungsaufenthalt vor Herztransplantation	A62
2011	PR	Evaluierungsaufenthalt vor Lungen- oder Herz-Lungen-Transplantation	A63
2011	PR	Evaluierungsaufenthalt vor Leber- oder Nieren-Pankreas-Transplantation	A64
2011	PR	Evaluierungsaufenthalt vor anderer Organtransplantation	A66
2011	PR	Evaluierungsaufenthalt vor Organtransplantation ohne Aufnahme auf eine Warteliste	A69
2011	PR	Teilstationäre geriatrische Komplexbehandlung	A90
2011	1	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Nervensystems	B01
2011	1	Komplexe Kraniotomie oder Wirbelsäulen-Operation	B02
2011	1	Operative Eingriffe bei nicht akuter Para- / Tetraplegie oder Eingriffe an Wirbelsäule und Rückenmark bei bösartiger Neubildung od. mit äußerst schweren oder schw. CC oder Eingriffe b. zerebraler Lähmung, Muskeldystrophie, Neuropathie mit äußerst schw. CC	B03
2011	1	Eingriffe an den extrakraniellen Gefäßen	B04
2011	1	Dekompression bei Karpaltunnelsyndrom	B05
2011	1	Eingriffe bei zerebraler Lähmung, Muskeldystrophie oder Neuropathie, Alter < 19 Jahre oder mit schweren CC, Alter	B06
2011	1	Eingriffe an peripheren Nerven, Hirnnerven und anderen Teilen des Nervensystems mit äußerst schweren CC oder komplizierender Diagnose	B07
2011	1	Andere Eingriffe am Schädel	B09
2011	1	Frührehabilitation mit bestimmter OR-Prozedur	B11
2011	1	Implantation eines Herzschrittmachers bei Krankheiten und Störungen des Nervensystems oder perkutan-transluminale Gefäßintervention an Herz und Koronargefäßen	B12
2011	1	Epilepsiechirurgie mit invasivem präoperativen Video-EEG	B13
2011	1	Strahlentherapie bei Krankheiten und Störungen des Nervensystems, mehr als ein Belegungstag, mehr als 10 Bestrahlungen	B15
2011	1	Strahlentherapie bei Krankheiten und Störungen des Nervensystems, mehr als ein Belegungstag, weniger als 11 Bestrahlungen	B16
2011	1	Eingriffe an periph	B17
2011	1	Eingriffe an Wirbelsäule und Rückenmark außer bei bösartiger Neubildung, ohne äußerst schwere oder schwere CC oder Revision eines Ventrikelshuntes	B18
2011	1	Kraniotomie oder große Wirbelsäulen-Operation	B20
2011	1	Implantation eines Neurostimulators zur Hirnstimulation, Mehrelektrodensystem	B21
2011	1	Intensivmedizinische Komplexbehandlung > 1	B36
2011	1	Neurologische Komplexbehandlung des akuten Schlaganfalls mit bestimmter OR-Prozedur	B39
2011	1	Frührehabilitation bei Krankheiten und Störungen des Nervensystems bis 27 Tage	B42
2011	1	Frührehabilitation bei Krankheiten und Störungen des Nervensystems, mehr als 27 Tage	B43
2011	1	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen des Nervensystems	B44
2011	1	Sozial- und neuropädiatrische und pädiatrisch-psychosomatische Therapie bei Krankheiten und Störungen des Nervensystems	B46
2011	1	Multimodale Schmerztherapie bei Krankheiten und Störungen des Nervensystems	B47
2011	1	Frührehabilitation bei Multipler Sklerose und zerebellarer Ataxie, nicht akuter Para- / Tetraplegie oder anderen neurologischen Erkrankungen	B48
2011	1	Multimodale Komplexbehandlung bei Morbus Parkinson	B49
2011	1	Nicht akute Paraplegie / Tetraplegie	B60
2011	1	Akute Erkrankungen und Verletzungen des Rückenmarks	B61
2011	1	Demenz und andere chronische Störungen der Hirnfunktion	B63
2011	1	Delirium	B64
2011	1	Neubildungen des Nervensystems	B66
2011	1	Morbus Parkinson	B67
2011	1	Multiple Sklerose und zerebellare Ataxie	B68
2011	1	Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse	B69
2011	1	Apoplexie	B70
2011	1	Erkrankungen an Hirnnerven u	B71
2011	1	Infektion des Nervensystems außer Virusmeningitis, Alter	B72
2011	1	Virusmeningitis	B73
2011	1	Fieberkrämpfe, Alter	B75
2011	1	Anfälle	B76
2011	1	Kopfschmerzen	B77
2011	1	Intrakranielle Verletzung, Alter	B78
2011	1	Schädelfrakturen	B79
2011	1	Andere Kopfverletzungen	B80
2011	1	Andere Erkrankungen des Nervensystems	B81
2011	1	Andere Erkrankungen an peripheren Nerven	B82
2011	1	Vaskuläre Myelopathien	B84
2011	1	Degenerative Krankheiten des Nervensystems	B85
2011	1	Rückenmarkkompression, nicht näher bezeichnet und Krankheit des Rückenmarkes, nicht näher bezeichnet	B86
2011	2	Eingriffe bei penetrierenden Augenverletzungen und Amnionmembranaufnähung	C01
2011	2	Enukleationen und Eingriffe an der Orbita	C02
2011	2	Eingriffe an der Retina mit Pars-plana-Vitrektomie	C03
2011	2	Hornhauttransplantation	C04
2011	2	Dakryozystorhinostomie	C05
2011	2	Komplexe Eingriffe bei Glaukom	C06
2011	2	Andere Eingriffe bei Glaukom	C07
2011	2	Extrakapsuläre Extraktion der Linse	C08
2011	2	Eingriffe an den Augenmuskeln	C10
2011	2	Andere Rekonstruktionen der Augenlider	C12
2011	2	Eingriffe an Tränendrüse und Tränenwegen	C13
2011	2	Andere Eingriffe am Auge	C14
2011	2	Andere Eingriffe an der Retina	C15
2011	2	Aufwändige Eingriffe am Auge, Alter < 6 Jahre	C16
2011	2	Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter	C20
2011	2	Akute und schwere Augeninfektionen	C60
2011	2	Neuro-ophthalmologische und vaskuläre Erkrankungen des Auges	C61
2011	2	Hyphäma und konservativ behandelte Augenverletzungen	C62
2011	2	Andere Erkrankungen des Auges	C63
2011	2	Glaukom, Katarakt und Erkrankungen des Augenlides	C64
2011	2	Bösartige Neubildungen des Auges	C65
2011	2	Augenerkrankungen bei Diabetes mellitus	C66
2011	3	Kochleaimplantation	D01
2011	3	Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals	D02
2011	3	Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder plastische Rekonstruktion der Ohrmuschel	D03
2011	3	Bignathe Osteotomie und komplexe Eingriffe am Kiefer oder Rekonstruktion der Trachea	D04
2011	3	Komplexe	D05
2011	3	Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter	D06
2011	3	Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung	D08
2011	3	Tonsillektomie bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals mit äußerst schweren CC	D09
2011	3	Andere	D12
2011	3	Kleine Eingriffe an Nase, Ohr und Mund	D13
2011	3	Tracheostomie	D15
2011	3	Materialentfernung an Kiefer und Gesicht	D16
2011	3	Strahlentherapie mit operativem Eingriff oder Strahlentherapie, mehr als ein Belegungstag, mehr als 10 Bestrahlungen mit intensitätsmodulierter Radiotherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses	D18
2011	3	Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, mehr als 10 Bestrahlungen, ohne intensitätsmodulierte Radiotherapie	D19
2011	3	Andere Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, Alter	D20
2011	3	Eingriffe an Mundhöhle und Mund	D22
2011	3	Implantation eines Hörgerätes	D23
2011	3	Komplexe Hautplastiken und große Eingriffe an Kopf und Hals	D24
2011	3	Mäßig komplexe Eingriffe an Kopf und Hals	D25
2011	3	Monognathe Osteotomie und komplexe Eingriffe an Kopf und Hals oder andere Eingriffe an Kopf und Hals bei bösartiger Neubildung oder Rekonstruktion mit Gesichtsepithesen	D28
2011	3	Operationen am Kiefer und andere Eingriffe an Kopf und Hals außer bei bösartiger Neubildung	D29
2011	3	Tonsillektomie außer bei bösart	D30
2011	3	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses	D33
2011	3	Eingriffe an Nase und Nasennebenhöhlen bei bösartiger Neubildung	D35
2011	3	Sehr komplexe Eingriffe an den Nasennebenhöhlen	D36
2011	3	Sehr komplexe Eingriffe an der Nase, Alter	D37
2011	3	Mäßig komplexe Eingriffe an der Nase oder an den Nasennebenhöhlen	D38
2011	3	Andere Eingriffe an der Nase	D39
2011	3	Zahnextraktion und -wiederherstellung	D40
2011	3	Bösartige Neubildungen an Ohr, Nase, Mund und Hals	D60
2011	3	Gleichgewichtsstörungen (Schwindel	D61
2011	3	Blutung aus Nase und Rachen oder Otitis media oder Infektionen der oberen Atemwege, Alter > 2 Jahre	D62
2011	3	Otitis media oder Infektionen der oberen Atemwege, Alter < 3 Jahre	D63
2011	3	Laryngotracheitis, Laryngospasmus und Epiglottitis	D64
2011	3	Verletzung und Deformität der Nase	D65
2011	3	Andere Krankheiten an Ohr, Nase, Mund und Hals	D66
2011	3	Erkrankungen von Zähnen und Mundhöhle	D67
2011	4	Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax	E01
2011	4	Andere OR-Prozeduren an den Atmungsorganen	E02
2011	4	Brachytherapie oder Therapie mit offenen Nukliden bei Krankheiten und Störungen der Atmungsorgane, mehr als ein Belegungstag	E03
2011	4	Andere große Eingriffe am Thorax	E05
2011	4	Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an	E06
2011	4	Eingriffe bei Schlafapnoesyndrom	E07
2011	4	Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane	E08
2011	4	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte oder hochaufwändiges Implantat bei Krankheiten und Störungen der Atmungsorgane	E36
2011	4	Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen der Atmungsorgane	E37
2011	4	Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden	E40
2011	4	Frührehabilitation bei Krankheiten und Störungen der Atmungsorgane	E41
2011	4	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane	E42
2011	4	Zystische Fibrose (Mukoviszidose), Alter	E60
2011	4	Komplexe Infektionen und Entzündungen der Atmungsorgane	E62
2011	4	Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie bis 2 Belegungstage	E63
2011	4	Respiratorische Insuffizienz	E64
2011	4	Chronisch-obstruktive Atemwegserkrankung	E65
2011	4	Schweres Thoraxtrauma	E66
2011	4	Bronchitis und Asthma bronchiale	E69
2011	4	Keuchhusten und akute Bronchiolitis, Alter	E70
2011	4	Neubildungen der Atmungsorgane	E71
2011	4	Pleuraerguss	E73
2011	4	Interstitielle Lungenerkrankung	E74
2011	4	Andere Krankheiten der Atmungsorgane	E75
2011	4	Tuberkulose	E76
2011	4	Andere Infektionen und Entzündungen der Atmungsorgane	E77
2011	5	Neuimplantation Kardioverter / Defibrillator (AICD	F01
2011	5	Aggregatwechsel eines Kardioverters / Defibrillators (AICD	F02
2011	5	Herzklappeneingriff mit Herz-Lungen-Maschine	F03
2011	5	Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie	F05
2011	5	Koronare Bypass-Operation	F06
2011	5	Andere Eingriffe mit Herz-Lungen-Maschine, Alter	F07
2011	5	Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine	F08
2011	5	Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine	F09
2011	5	Implantation eines Herzschrittmachers	F12
2011	5	Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen	F13
2011	5	Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter < 3 Jahre oder bestimmte beidseitige Gefäßeingriffe	F14
2011	5	Perkutane Koronarangioplastie m. komplizierender Konstellation od. m. komplexer Diagn. u. hochkompl. Intervention od. m. perkut. Angioplastie, Alt. < 16 J. od. inv. kardiolog. Diagnostik, mehr als 2 Beleg.tage, m. kompliz. Konstellation od. Endokarditis	F15
2011	5	Wechsel eines Herzschrittmachers	F17
2011	5	Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter	F18
2011	5	Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen	F19
2011	5	Beidseitige Unterbindung und Stripping von Venen mit Ulzeration oder äußerst schweren oder schweren CC	F20
2011	5	Andere OR-Prozeduren bei Kreislauferkrankungen	F21
2011	5	Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre	F24
2011	5	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen	F27
2011	5	Amputation	F28
2011	5	Frührehabilitation bei Krankheiten und Störungen des Kreislaufsystems, mit bestimmter OR-Prozedur, außer kardiothorakale Eingriffe	F29
2011	5	Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern	F30
2011	5	Intensivmed	F36
2011	5	Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen des Kreislaufsystems	F37
2011	5	Unterbindung und Stripping von Venen	F39
2011	5	Invasive kardiologische Diagnostik bei akutem Myokardinfarkt	F41
2011	5	Operation b. kompl. angeb. Herzfehler, Hybridchirurgie, best. Herzklappeneingriffe od. and. Eingriffe m. Herz-Lungen-Maschine m. invas. kardiolog. Diagnostik bei Kindern od. best. rekonstruktive Gefäßeingriffe oh. Herz-Lungen-Maschine m. kompl. Eingriff	F42
2011	5	Beatmung > 24 Stunden bei Krankheiten und Störungen des Kreislaufsystems, Alter	F43
2011	5	Frührehabilitation bei Krankheiten und Störungen des Kreislaufsystems	F45
2011	5	Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt, mehr als 2 Belegungstage, mit komplexer Diagnose, Alter	F46
2011	5	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems	F48
2011	5	Invasive kardiologische Diagnostik außer bei akutem Myokardinfarkt	F49
2011	5	Ablative Maßnahmen bei Tachyarrhythmie	F50
2011	5	Endovaskuläre Implantation von Stent-Prothesen an der Aorta	F51
2011	5	Perkutane Koronarangioplastie mit komplexer Diagnose	F52
2011	5	Komplexe oder mehrfache Gefäßeingriffe ohne kompliz. Konstell., ohne Revision, ohne kompliz. Diagn., Alter > 2 J., ohne bestimmte beidseitige Gefäßeingriffe od. mäßig kompl. Gefäßeingr. m. kompliz. Diagn., ohne äuß. schw. CC, ohne Rotationsthrombektomie	F54
2011	5	Perkutane Koronarangioplastie mit hochkomplexer Intervention	F56
2011	5	Perkutane Koronarangioplastie	F58
2011	5	Mäßig komplexe Gefäßeingriffe ohne Herz-Lungen-Maschine	F59
2011	5	Akuter Myokardinfarkt ohne invasive kardiologische Diagnostik	F60
2011	5	Infektiöse Endokarditis	F61
2011	5	Herzinsuffizienz und Schock	F62
2011	5	Venenthrombose	F63
2011	5	Hautulkus bei Kreislauferkrankungen	F64
2011	5	Periphere Gefäßkrankheiten	F65
2011	5	Koronararteriosklerose	F66
2011	5	Hypertonie	F67
2011	5	Angeborene Herzkrankheit, Alter	F68
2011	5	Herzklappenerkrankungen	F69
2011	5	Schwere Arrhythmie und Herzstillstand	F70
2011	5	Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen	F71
2011	5	Instabile Angina pectoris	F72
2011	5	Synkope und Kollaps	F73
2011	5	Thoraxschmerz	F74
2011	5	Andere Krankheiten des Kreislaufsystems	F75
2011	5	Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen des Kreislaufsystems	F77
2011	5	Interventioneller Verschluss eines Atrium- oder Ventrikelseptumdefekts, Alter	F95
