KATALOGVERSION_ID	MDC_CODE	BASISDRG_CODE	DRG_ID	DRG_NAME	DRG_CODE	DRG_PARTITION
2011	20	V60	2011_V60C	Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit ohne psychotisches Syndrom, ohne Entzugssyndrom	V60C	M
2011	20	V61	2011_V61Z	Drogenintoxikation und -entzug	V61Z	M
2011	20	V63	2011_V63Z	Störungen durch Opioidgebrauch und Opioidabhängigkeit	V63Z	M
2011	20	V64	2011_V64Z	Störungen durch anderen Drogengebrauch und Medikamentenmissbrauch und andere Drogen- und Medikamentenabhängigkeit	V64Z	M
2011	21A	W01	2011_W01A	Polytrauma mit Beatmung oder Kraniotomie, mit Frührehabilitation	W01A	O
2011	21A	W01	2011_W01B	Polytrauma mit Beatmung oder bestimmten Eingriffen, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, mit Beatmung > 263 Stunden oder mit komplexer Vakuumbehandlung	W01B	O
2011	21A	W01	2011_W01C	Polytrauma mit Beatmung oder bestimmten Eingriffen, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, ohne Beatmung > 263 Stunden, ohne komplexe Vakuumbehandlung	W01C	O
2011	21A	W02	2011_W02A	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen	W02A	O
2011	21A	W02	2011_W02B	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen	W02B	O
2011	21A	W04	2011_W04A	Polytrauma mit anderen OR-Prozeduren, mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen	W04A	O
2011	3	D20	2011_D20A	Andere Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, Alter > 70 Jahre oder mit äußerst schweren CC	D20A	O
2011	3	D20	2011_D20B	Andere Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, Alter < 71 Jahre, ohne äußerst schwere CC	D20B	O
2011	3	D22	2011_D22A	Eingriffe an Mundhöhle und Mund mit Mundboden- oder Vestibulumplastik	D22A	O
2011	3	D22	2011_D22B	Eingriffe an Mundhöhle und Mund außer bei bösartiger Neubildung ohne Mundboden- oder Vestibulumplastik	D22B	O
2011	3	D23	2011_D23Z	Implantation eines Hörgerätes	D23Z	O
2011	3	D24	2011_D24A	Komplexe Hautplastiken und große Eingriffe an Kopf und Hals mit äußerst schweren CC oder mit Kombinationseingriff ohne äußerst schwere CC	D24A	O
2011	3	D24	2011_D24B	Komplexe Hautplastiken und große Eingriffe an Kopf und Hals ohne äußerst schwere CC, ohne Kombinationseingriff	D24B	O
2011	3	D25	2011_D25A	Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung mit äußerst schweren CC	D25A	O
2011	3	D25	2011_D25B	Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung ohne äußerst schwere CC	D25B	O
2011	3	D25	2011_D25C	Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung mit äußerst schweren CC	D25C	O
2011	3	D25	2011_D25D	Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung ohne äußerst schwere CC	D25D	O
2011	3	D28	2011_D28Z	Monognathe Osteotomie und komplexe Eingriffe an Kopf und Hals oder andere Eingriffe an Kopf und Hals bei bösartiger Neubildung oder Rekonstruktion mit Gesichtsepithesen	D28Z	O
2011	3	D29	2011_D29Z	Operationen am Kiefer und andere Eingriffe an Kopf und Hals außer bei bösartiger Neubildung	D29Z	O
2011	3	D30	2011_D30A	Tonsillektomie außer bei bösart. Neubildung oder versch. Eingr. an Ohr, Nase, Mund u. Hals ohne äuß. schw. CC, mit aufw. Eingr. od. Eingr. an Mundhöhle u. Mund außer bei bösart. Neub. oh. Mundboden- od. Vestib.plastik, Alter < 3 J. od. mit kompl. Diagn.	D30A	O
2011	3	D30	2011_D30B	Tonsillektomie außer bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals ohne äußerst schwere CC, ohne aufwändigen Eingriff, ohne komplexe Diagnose	D30B	O
2011	3	D33	2011_D33Z	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses	D33Z	O
2011	3	D35	2011_D35Z	Eingriffe an Nase und Nasennebenhöhlen bei bösartiger Neubildung	D35Z	O
2011	3	D36	2011_D36Z	Sehr komplexe Eingriffe an den Nasennebenhöhlen	D36Z	O
2011	3	D37	2011_D37A	Sehr komplexe Eingriffe an der Nase, Alter < 16 Jahre	D37A	O
2011	6	G67	2011_G67A	Ösophagitis, Gastroenteritis u. verschied. Erkr. d. Verdauungsorg. od. gastrointest. Blutung, m. äuß. schw. od. schw. CC od. Alter >74 J. od. Ulkuserkr., m. schw. CC od. Alter >74 J., mehr als 1 Beleg.tag, m. kompliz. Diagn. od. Dialyse od. kompl. Eingr.	G67A	M
2011	6	G67	2011_G67B	Ösophagitis, Gastroenteritis u. versch. Erkr. d. Verd.org. m. kompl. Diag. od. Alt. <1 J. od. gastroint. Blutung, m. äuß. schw. od. schw. CC od. Alt. >74 J. od. Ulkuserkr. m. schw. CC od. Alt. >74 J., >1 Beleg.tag, oh. kompliz. Diag./Dial./kompl. Eingr.	G67B	M
2011	6	G67	2011_G67C	Ösophagitis, Gastroenteritis und verschiedene Erkrankungen der Verdauungsorgane ohne komplexe oder komplizierende Diagnose, ohne Dialyse, ohne komplexen Eingriff, Alter > 0 Jahre und Alter < 3 J. oder mit äußerst schweren CC oder bei Para- / Tetraplegie	G67C	M
2011	6	G67	2011_G67D	Ösophagitis, Gastroenteritis u. versch. Erkr. d. Verd.org. ohne kompl. od. kompliz. Diagn./Dial./kompl. Eingr., Alt. > 2 J., oh. äuß. schw. CC od. gastroint. Blutung od. Ulkuserkr., oh. äuß. schw. od. schw. CC, Alt. < 75 J., außer bei Para- / Tetraplegie	G67D	M
2011	6	G70	2011_G70A	Andere schwere Erkrankungen der Verdauungsorgane ohne äußerst schwere CC, Alter < 16 Jahre	G70A	M
2011	6	G70	2011_G70B	Andere schwere Erkrankungen der Verdauungsorgane ohne äußerst schwere CC, Alter > 15 Jahre	G70B	M
2011	6	G71	2011_G71Z	Andere mäßig schwere Erkrankungen der Verdauungsorgane	G71Z	M
2011	6	G72	2011_G72A	Andere leichte bis moderate Erkrankungen der Verdauungsorgane oder Abdominalschmerz oder mesenteriale Lymphadenitis, Alter < 56 Jahre oder ohne CC, Alter < 3 Jahre	G72A	M
2011	6	G72	2011_G72B	Andere leichte bis moderate Erkrankungen der Verdauungsorgane oder Abdominalschmerz oder mesenteriale Lymphadenitis, Alter < 56 Jahre oder ohne CC, Alter > 2 Jahre	G72B	M
2011	6	G73	2011_G73Z	Gastrointestinale Blutung oder Ulkuserkrankung mit äußerst schweren CC, mehr als ein Belegungstag	G73Z	M
2011	6	G77	2011_G77Z	Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen der Verdauungsorgane	G77Z	M
2011	7	H01	2011_H01A	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen mit großem Eingriff oder Strahlentherapie, mit komplexem Eingriff	H01A	O
2011	7	H01	2011_H01B	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen mit großem Eingriff oder Strahlentherapie, ohne komplexen Eingriff	H01B	O
2011	7	H02	2011_H02A	Komplexe Eingriffe an Gallenblase und Gallenwegen bei bösartiger Neubildung	H02A	O
2011	7	H02	2011_H02B	Komplexe Eingriffe an Gallenblase und Gallenwegen außer bei bösartiger Neubildung	H02B	O
2011	7	H05	2011_H05Z	Laparotomie und mäßig komplexe Eingriffe an Gallenblase und Gallenwegen	H05Z	O
2011	7	H06	2011_H06A	Andere OR-Prozeduren an hepatobiliärem System und Pankreas mit bestimmtem Eingriff und komplexer Diagnose, Dialyse, komplexer OR-Prozedur oder komplizierender Konstellation	H06A	O
2011	7	H06	2011_H06B	Andere OR-Prozeduren an hepatobiliärem System und Pankreas, ohne bestimmten Eingriff und komplexe Diagnose, Dialyse, komplexe OR-Prozedur oder komplizierende Konstellation, mit selektiver Embolisation	H06B	O
2011	11	L10	2011_L10Z	Blasenrekonstruktion und kontinenter Pouch bei Neubildung ohne Multiviszeraleingriff oder Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff, mit großem Eingriff am Darm	L10Z	O
2011	11	L11	2011_L11Z	Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC	L11Z	O
2011	11	L12	2011_L12Z	Strahlentherapie bei Krankheiten und Störungen der Harnorgane, mehr als ein Belegungstag	L12Z	O
2011	11	L13	2011_L13A	Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, mit CC	L13A	O
2011	11	L13	2011_L13B	Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, ohne CC	L13B	O
2011	11	L17	2011_L17A	Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter < 16 Jahre	L17A	O
2011	11	L17	2011_L17B	Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter > 15 Jahre	L17B	O
2011	11	L18	2011_L18A	Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit äußerst schweren CC	L18A	O
2011	11	L18	2011_L18B	Komplexe transurethrale, perkutan-transrenale u. and. retroperitoneale Eingr. ohne extrakorp. Stoßwellenlithotripsie (ESWL), ohne äuß. schw. CC od. transurethr. Eingr. außer Prostatares. u. kompl. Ureterorenoskopien, b. Para- / Tetrapl., m. äuß. schw. CC	L18B	O
2011	11	L19	2011_L19Z	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC oder perkutane Thermoablation der Niere	L19Z	O
2011	11	L20	2011_L20A	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien, außer bei Para- / Tetraplegie oder andere Eingriffe an der Urethra bei Para- / Tetraplegie, mit äußerst schweren CC	L20A	O
2011	11	L20	2011_L20B	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien ohne ESWL, mit komplexem Eingriff oder fluoreszenzgestützter TUR der Harnblase oder andere Eingriffe an der Urethra bei Para- / Tetraplegie, ohne äußerst schwere CC	L20B	O
2011	11	L20	2011_L20C	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien ohne ESWL, ohne komplexen Eingriff, ohne fluoreszenzgestützte TUR der Harnblase oder andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, ohne äußerst schwere CC	L20C	O
2011	11	L33	2011_L33Z	Mehrzeitige komplexe OR-Prozeduren oder hochaufwändiges Implantat bei Krankheiten und Störungen der Harnorgane	L33Z	O
2011	11	L36	2011_L36Z	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei Krankheiten und Störungen der Harnorgane	L36Z	O
2011	11	L37	2011_L37Z	Multiviszeraleingriff bei Krankheiten und Störungen der Harnorgane	L37Z	O
2011	11	L38	2011_L38Z	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Harnorgane	L38Z	O
2011	21A	W04	2011_W04B	Polytrauma mit anderen OR-Prozeduren, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen	W04B	O
2011	21A	W05	2011_W05Z	Frührehabilitation bei Polytrauma mit OR-Prozedur	W05Z	O
2011	21A	W36	2011_W36Z	Intensivmedizinische Komplexbehandlung > 828 Aufwandspunkte bei Polytrauma oder Polytrauma mit Beatmung oder Kraniotomie mit endovaskulärer Implantation von Stent-Prothesen an der Aorta	W36Z	O
2011	21A	W40	2011_W40Z	Frührehabilitation bei Polytrauma	W40Z	A
2011	21A	W60	2011_W60Z	Polytrauma, verstorben < 5 Tage nach Aufnahme	W60Z	M
2011	21A	W61	2011_W61A	Polytrauma ohne signifikante Eingriffe mit komplizierender Diagnose	W61A	M
2011	21A	W61	2011_W61B	Polytrauma ohne signifikante Eingriffe, ohne komplizierende Diagnose	W61B	M
2011	21B	X01	2011_X01A	Rekonstruktive Operation bei Verletzungen mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, freier Lappenplastik mit mikrovaskulärer Anastomosierung oder komplizierender Diagnose oder komplexer Prozedur, mit äußerst schweren CC	X01A	O
2011	21B	X01	2011_X01B	Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, mit komplizierender Diagnose, komplexer Prozedur oder äußerst schweren CC	X01B	O
2011	21B	X01	2011_X01C	Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, ohne komplizier. Diagnose, ohne komplexe Prozedur, ohne äußerst schw. CC	X01C	O
2011	21B	X04	2011_X04Z	Andere Eingriffe bei Verletzungen der unteren Extremität	X04Z	O
2011	21B	X05	2011_X05A	Andere Eingriffe bei Verletzungen der Hand, mit komplexem Eingriff	X05A	O
2011	21B	X05	2011_X05B	Andere Eingriffe bei Verletzungen der Hand, ohne komplexen Eingriff	X05B	O
2011	21B	X06	2011_X06A	Andere Eingriffe bei anderen Verletzungen mit äußerst schweren CC	X06A	O
2011	21B	X06	2011_X06B	Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere CC, Alter > 65 Jahre oder mit schweren CC oder mit komplexem Eingriff	X06B	O
2011	21B	X06	2011_X06C	Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere oder schwere CC, Alter < 66 Jahre, ohne komplexen Eingriff	X06C	O
2011	21B	X07	2011_X07A	Replantation bei traumatischer Amputation, mit Replantation mehr als einer Zehe oder mehr als eines Fingers	X07A	O
2011	21B	X07	2011_X07B	Replantation bei traumatischer Amputation, mit Replantation eines Fingers oder einer Zehe	X07B	O
2011	21B	X33	2011_X33Z	Mehrzeitige komplexe OR-Prozeduren bei Verletzungen, Vergiftungen und toxischen Wirkungen von Drogen und Medikamenten	X33Z	O
2011	21B	X60	2011_X60Z	Verletzungen und allergische Reaktionen	X60Z	M
2011	21B	X62	2011_X62Z	Vergiftungen / Toxische Wirkungen von Drogen, Medikamenten und anderen Substanzen oder Folgen einer medizinischen Behandlung	X62Z	M
2011	3	D37	2011_D37B	Sehr komplexe Eingriffe an der Nase, Alter > 15 Jahre	D37B	O
2011	3	D38	2011_D38Z	Mäßig komplexe Eingriffe an der Nase oder an den Nasennebenhöhlen	D38Z	O
2011	3	D39	2011_D39Z	Andere Eingriffe an der Nase	D39Z	O
2011	3	D40	2011_D40Z	Zahnextraktion und -wiederherstellung	D40Z	A
2011	3	D60	2011_D60A	Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, mit starrer Endoskopie	D60A	M
2011	3	D60	2011_D60B	Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, ohne starre Endoskopie	D60B	M
2011	3	D60	2011_D60C	Bösartige Neubildungen an Ohr, Nase, Mund und Hals, ein Belegungstag oder ohne äußerst schwere oder schwere CC	D60C	M
2011	3	D61	2011_D61A	Komplexe Gleichgewichtsstörung, Hörverlust oder Tinnitus	D61A	M
2011	3	D61	2011_D61B	Gleichgewichtsstörungen (Schwindel) außer komplexer Gleichgewichtsstörung, Hörverlust, Tinnitus	D61B	M
2011	3	D62	2011_D62Z	Blutung aus Nase und Rachen oder Otitis media oder Infektionen der oberen Atemwege, Alter > 2 Jahre	D62Z	M
2011	3	D63	2011_D63Z	Otitis media oder Infektionen der oberen Atemwege, Alter < 3 Jahre	D63Z	M
2011	3	D64	2011_D64Z	Laryngotracheitis, Laryngospasmus und Epiglottitis	D64Z	M
2011	3	D65	2011_D65Z	Verletzung und Deformität der Nase	D65Z	M
2011	3	D66	2011_D66Z	Andere Krankheiten an Ohr, Nase, Mund und Hals	D66Z	M
2011	3	D67	2011_D67Z	Erkrankungen von Zähnen und Mundhöhle	D67Z	M
2011	4	E01	2011_E01A	Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax mit komplizierender Konstellation, hochkomplexem Eingriff oder komplizierender Diagnose	E01A	O
2011	4	E01	2011_E01B	Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax ohne komplizierende Konstellation, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose	E01B	O
2011	4	E02	2011_E02A	Andere OR-Prozeduren an den Atmungsorganen ohne aufwändigen Eingriff, Alter < 10 Jahre	E02A	O
2011	4	E02	2011_E02B	Andere OR-Prozeduren an den Atmungsorganen, mit aufwändigem Eingriff, Alter > 9 Jahre	E02B	O
2011	4	E02	2011_E02C	Andere OR-Prozeduren an den Atmungsorganen ohne aufwändigen Eingriff, Alter > 9 Jahre, mit mäßig komplexem Eingriff	E02C	O
2011	4	E02	2011_E02D	Andere OR-Prozeduren an den Atmungsorganen ohne aufwändigen Eingriff, Alter > 9 Jahre, ohne mäßig komplexen Eingriff	E02D	O
2011	7	H06	2011_H06C	Andere OR-Prozeduren an hepatobiliärem System und Pankreas, ohne bestimmten Eingriff und komplexe Diagnose, Dialyse, komplexe OR-Prozedur oder komplizierende Konstellation, ohne selektive Embolisation	H06C	O
2011	7	H07	2011_H07A	Cholezystektomie mit sehr komplexer Diagnose oder komplizierender Konstellation	H07A	O
2011	7	H07	2011_H07B	Cholezystektomie ohne sehr komplexe Diagnose, ohne komplizierende Konstellation	H07B	O
2011	7	H08	2011_H08A	Laparoskopische Cholezystektomie mit sehr komplexer oder komplizierender Diagnose	H08A	O
2011	7	H08	2011_H08B	Laparoskopische Cholezystektomie ohne sehr komplexe Diagnose, ohne komplizierende Diagnose	H08B	O
2011	7	H09	2011_H09A	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, mit äußerst schweren CC	H09A	O
2011	7	H09	2011_H09B	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, bei bösartiger Neubildung oder mit bestimmtem Eingriff am Pankreas	H09B	O
2011	7	H09	2011_H09C	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, außer bei bösartiger Neubildung, ohne bestimmten Eingriff am Pankreas	H09C	O
2011	7	H12	2011_H12A	Verschiedene Eingriffe am hepatobiliären System mit äußerst schweren CC oder komplexem Eingriff	H12A	O
2011	7	H12	2011_H12B	Verschiedene Eingriffe am hepatobiliären System ohne äußerst schwere CC, ohne komplexen Eingriff	H12B	O
2011	7	H15	2011_H15Z	Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag, mehr als 9 Bestrahlungen	H15Z	O
2011	7	H16	2011_H16Z	Andere Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag	H16Z	O
2011	7	H33	2011_H33Z	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H33Z	O
2011	7	H36	2011_H36Z	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H36Z	O
2011	7	H37	2011_H37Z	Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H37Z	O
2011	7	H38	2011_H38Z	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H38Z	O
2011	7	H40	2011_H40Z	Endoskopische Eingriffe bei Ösophagusvarizenblutung	H40Z	A
2011	7	H41	2011_H41A	Komplexe therapeutische ERCP mit äußerst schweren CC oder photodynamische Therapie	H41A	A
2012	4	E36	2012_E36Z	Intensivmedizinische Komplexbehandlung > 588 / 552 Aufwandspunkte oder hochaufwändiges Implantat bei Krankheiten und Störungen der Atmungsorgane	E36Z	O
2012	4	E37	2012_E37Z	Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen der Atmungsorgane	E37Z	O
2012	4	E40	2012_E40A	Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mit intensivmedizinischer Komplexbehandlung im Kindesalter > 196 Aufwandspunkte oder mit kompliz. Diagnose oder Alter < 16 Jahre, mit äußerst schweren CC oder ARDS, Alter < 16 Jahre	E40A	A
2012	4	E40	2012_E40B	Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, ohne intensivmed. Komplexbehandlung im Kindesalter > 196 Aufwandspunkte, oh. kompliz. Diagn., Alter > 15 J., mit äuß. schweren CC od. bei Para- / Tetraplegie, od. ARDS, Alter > 15 J.	E40B	A
2012	4	E40	2012_E40C	Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, ohne intensivmedizinische Komplexbehandlung im Kindesalter, mehr als 72 Stunden, ohne komplizierende Diagnose, ohne äußerst schwere CC, außer bei Para- / Tetraplegie	E40C	A
2012	4	E41	2012_E41Z	Frührehabilitation bei Krankheiten und Störungen der Atmungsorgane	E41Z	A
2012	4	E42	2012_E42Z	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane	E42Z	A
2012	4	E60	2012_E60A	Zystische Fibrose (Mukoviszidose), Alter < 16 Jahre	E60A	M
2012	4	E60	2012_E60B	Zystische Fibrose (Mukoviszidose), Alter > 15 Jahre	E60B	M
2012	4	E62	2012_E62A	Komplexe Infektionen und Entzündungen der Atmungsorgane mit komplizierender Konstellation oder mit hochkomplexer Diagnose oder mit komplexer Diagnose bei Zustand nach Organtransplantation	E62A	M
2012	4	E62	2012_E62B	Komplexe Infektionen und Entzündungen der Atmungsorgane ohne komplizierende Konstellation, ohne hochkomplexe Diagnose, ohne komplexe Diagnose bei Zustand nach Organtransplantation	E62B	M
2012	4	E63	2012_E63Z	Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie bis 2 Belegungstage	E63Z	M
2012	4	E64	2012_E64A	Respiratorische Insuffizienz, mehr als ein Belegungstag, mit äußerst schweren CC oder Lungenembolie	E64A	M
2012	4	E64	2012_E64B	Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter < 10 Jahre	E64B	M
2012	4	E64	2012_E64C	Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter > 9 Jahre	E64C	M
2012	4	E64	2012_E64D	Respiratorische Insuffizienz, ein Belegungstag	E64D	M
2012	4	E65	2012_E65A	Chronisch-obstruktive Atemwegserkrankung mit äuß. schw. CC oder starrer Bronchoskopie oder mit komplizierender Diagnose oder Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äuß. schw. oder schw. CC, Alter < 1 J., mit RS-Virus-Infektion	E65A	M
2012	4	E65	2012_E65B	Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, mit FEV1 < 35% oder Alter < 1 Jahr	E65B	M
2012	4	E65	2012_E65C	Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, ohne FEV1 < 35%, Alter > 0 Jahre	E65C	M
2012	4	E66	2012_E66A	Schweres Thoraxtrauma mit komplizierender Diagnose	E66A	M
2012	7	H61	2012_H61B	Bösartige Neubildung an hepatobiliärem System und Pankreas, ein Belegungstag oder ohne komplexe Diagnose oder ohne äußerst schwere CC	H61B	M
2012	7	H62	2012_H62A	Erkrankungen des Pankreas außer bösartige Neubildung mit akuter Pankreatitis, Alter < 16 Jahre	H62A	M
2012	7	H62	2012_H62B	Erkrankungen des Pankreas außer bösartige Neubildung mit akuter Pankreatitis, Alter > 15 Jahre oder Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden ohne äußerst schwere CC	H62B	M
2012	7	H62	2012_H62C	Erkrankungen des Pankreas außer bösartige Neubildung ohne akute Pankreatitis	H62C	M
2012	7	H63	2012_H63A	Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und best. nichtinfekt. Hepatitiden, mehr als ein Belegungstag, mit komplexer Diagnose und äußerst schw. oder schw. CC oder mit kompl. Diagnose oder äußerst schw. oder schw. CC, Alter < 1 J.	H63A	M
2012	7	H63	2012_H63B	Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden, mehr als ein Belegungstag, mit komplexer Diagnose oder äußerst schweren oder schweren CC, Alter > 0 Jahre	H63B	M
2012	7	H63	2012_H63C	Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden, ein Belegungstag oder ohne komplexe Diagnose und ohne äußerst schwere oder schwere CC	H63C	M
2012	7	H64	2012_H64Z	Erkrankungen von Gallenblase und Gallenwegen	H64Z	M
2012	7	H78	2012_H78Z	Komplizierende Konstellation bei bestimmten Krankheiten und Störungen an hepatobiliärem System und Pankreas	H78Z	M
2012	8	I01	2012_I01Z	Beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexer Diagnose	I01Z	O
2012	8	I02	2012_I02A	Großfl. Gewebe- / Hauttransplantation, außer an der Hand, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen oder mit schwerem Weichteilschaden, mit äußerst schweren CC und komplexer OR-Prozedur	I02A	O
2012	8	I02	2012_I02B	Großfl. Gewebe- / Hauttransplantation, auß. an d. Hand, m. kompliz. Konst., Eingr. an mehr. Lokal. od. schw. Weichteilschaden, m. äuß. schwer. CC od. kompl. OR-Proz. oder mit hochkompl. Gewebetransplantation oder bei bösart. Neub. und kompl. OR-Prozedur	I02B	O
2012	8	I02	2012_I02C	Großfl. Gewebe- / Hauttransplantation, außer an der Hand, mit kompliz. Konst., Eingriff an mehreren Lokalisationen oder schw. Weichteilschaden, ohne äuß. schw. CC, ohne komplexe OR-Prozedur od. mit komplexer plast. Rekonstruktion od. kompl. OR-Prozedur	I02C	O
2012	8	I02	2012_I02D	Kleinflächige oder großflächige Gewebe- / Hauttransplantation, außer an der Hand, mit äußerst schweren CC	I02D	O
2012	8	I03	2012_I03A	Revision oder Ersatz des Hüftgelenkes mit komplizierender Diagnose oder Arthrodese oder Alter < 16 Jahre oder beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexem Eingriff, mit äußerst schweren CC	I03A	O
2012	8	I03	2012_I03B	Revision oder Ersatz des Hüftgelenkes mit komplizierender Diagnose oder Arthrodese oder Alter < 16 Jahre oder beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexem Eingriff, ohne äußerst schwere CC	I03B	O
2012	12	M02	2012_M02A	Transurethrale Prostataresektion mit äußerst schweren CC	M02A	O
2012	12	M02	2012_M02B	Transurethrale Prostataresektion ohne äußerst schwere CC	M02B	O
2012	12	M03	2012_M03A	Eingriffe am Penis, Alter < 6 Jahre	M03A	O
